customer_id,transaction_count,total_transaction_value,avg_transaction_value
CUST000534,20,36569.63,1828.48
CUST027665,13,36566.64,2812.82
CUST030027,18,36566.12,2031.45
CUST006827,23,36565.74,1589.81
CUST009771,18,36565.34,2031.41
CUST007883,20,36564.34,1828.22
CUST034161,24,36564.1,1523.5
CUST009610,20,36563.73,1828.19
CUST016244,18,36562.85,2031.27
CUST001077,19,36562.84,1924.36
CUST046793,19,36562.31,1924.33
CUST039960,19,36562.23,1924.33
CUST037319,19,36562.12,1924.32
CUST044766,20,36560.28,1828.01
CUST002299,25,36559.54,1462.38
CUST024670,17,36558.83,2150.52
CUST014772,16,36558.79,2284.92
CUST041429,18,36556.7,2030.93
CUST019830,25,36556.64,1462.27
CUST000113,22,36553.37,1661.52
CUST014640,17,36552.06,2150.12
CUST018505,18,36551.27,2030.63
CUST017318,17,36550.8,2150.05
CUST033195,18,36550.55,2030.59
CUST005594,22,36550.48,1661.39
CUST043279,22,36550.27,1661.38
CUST010477,14,36548.97,2610.64
CUST037574,17,36548.82,2149.93
CUST042747,20,36547.85,1827.39
CUST007196,18,36547.74,2030.43
CUST000106,17,36546.32,2149.78
CUST034392,18,36546.23,2030.35
CUST004155,19,36546.22,1923.49
CUST003460,19,36545.27,1923.44
CUST032637,18,36545.07,2030.28
CUST021705,17,36544.47,2149.67
CUST019132,24,36544.27,1522.68
CUST020624,26,36543.39,1405.51
CUST022612,27,36541.33,1353.38
CUST015225,20,36541.23,1827.06
CUST002534,22,36540.41,1660.93
CUST040378,21,36540.36,1740.02
CUST005467,20,36540.35,1827.02
CUST019493,24,36539.04,1522.46
CUST014413,19,36537.77,1923.04
CUST000970,21,36537.59,1739.89
CUST017096,11,36535.2,3321.38
CUST005816,20,36533.73,1826.69
CUST037180,19,36533.65,1922.82
CUST014398,22,36532.79,1660.58
CUST000883,19,36531.84,1922.73
CUST001568,25,36531.83,1461.27
CUST044265,27,36530.3,1352.97
CUST047236,20,36528.07,1826.4
CUST001876,18,36527.81,2029.32
CUST032655,21,36527.47,1739.4
CUST007767,21,36525.39,1739.3
CUST025043,16,36523.81,2282.74
CUST043747,21,36522.95,1739.19
CUST019815,19,36519.61,1922.08
CUST038051,21,36519.13,1739.01
CUST010763,24,36518.97,1521.62
CUST019129,20,36518.95,1825.95
CUST035146,16,36518.56,2282.41
CUST004057,17,36518.23,2148.13
CUST024145,27,36517.89,1352.51
CUST013090,26,36517.51,1404.52
CUST004682,18,36515.13,2028.62
CUST016607,21,36512.9,1738.71
CUST040692,23,36512.88,1587.52
CUST017644,22,36510.98,1659.59
CUST013841,21,36510.31,1738.59
CUST011581,19,36506.83,1921.41
CUST025754,18,36504.84,2028.05
CUST037869,19,36504.73,1921.3
CUST032351,23,36502.42,1587.06
CUST036660,21,36501.7,1738.18
CUST040052,21,36500.64,1738.13
CUST011924,24,36499.34,1520.81
CUST037957,20,36497.81,1824.89
CUST047457,18,36497.12,2027.62
CUST009270,21,36496.15,1737.91
CUST024783,21,36496.1,1737.91
CUST024960,22,36495.77,1658.9
CUST017323,21,36495.35,1737.87
CUST004779,16,36495.22,2280.95
CUST037114,13,36494.25,2807.25
CUST042512,21,36492.19,1737.72
CUST047173,21,36491.81,1737.71
CUST022517,20,36491.57,1824.58
CUST029256,18,36490.45,2027.25
CUST042878,17,36490.26,2146.49
CUST026927,13,36486.97,2806.69
CUST022942,32,36486.29,1140.2
CUST006041,18,36484.59,2026.92
CUST040429,22,36482.68,1658.3
CUST049044,21,36480.69,1737.18
CUST028602,17,36480.66,2145.92
CUST022667,14,36480.47,2605.75
CUST020634,18,36480.01,2026.67
CUST023205,24,36479.47,1519.98
CUST002311,19,36478.29,1919.91
CUST028754,17,36476.99,2145.71
CUST042543,15,36476.45,2431.76
CUST018560,16,36475.66,2279.73
CUST005427,20,36475.61,1823.78
CUST016991,16,36475.33,2279.71
CUST002154,23,36474.57,1585.85
CUST016491,20,36474.56,1823.73
CUST015219,21,36473.64,1736.84
CUST016022,23,36473.34,1585.8
CUST028231,19,36473.0,1919.63
CUST001015,18,36472.88,2026.27
CUST030677,27,36472.45,1350.83
CUST029115,21,36472.18,1736.77
CUST016426,16,36471.92,2279.5
CUST026103,20,36470.89,1823.54
CUST015944,19,36470.59,1919.5
CUST031331,25,36469.84,1458.79
CUST020222,21,36469.5,1736.64
CUST044423,17,36468.8,2145.22
CUST022860,19,36468.75,1919.41
CUST027606,23,36468.56,1585.59
CUST028311,19,36467.68,1919.35
CUST041794,16,36467.14,2279.2
CUST005987,19,36467.09,1919.32
CUST039766,18,36465.79,2025.88
CUST005708,16,36464.56,2279.04
CUST039989,23,36463.31,1585.36
CUST043203,22,36462.67,1657.39
CUST047137,24,36462.28,1519.26
CUST042296,13,36461.27,2804.71
CUST009204,17,36459.71,2144.69
CUST032682,19,36459.44,1918.92
CUST036932,24,36459.31,1519.14
CUST001506,20,36458.98,1822.95
CUST007366,25,36457.41,1458.3
CUST020614,19,36457.14,1918.8
CUST011523,20,36455.4,1822.77
CUST023829,13,36452.79,2804.06
CUST011822,23,36451.88,1584.86
CUST046233,24,36451.81,1518.83
CUST004655,17,36451.81,2144.22
CUST011539,22,36451.41,1656.88
CUST028436,16,36451.41,2278.21
CUST017440,24,36451.07,1518.79
CUST025765,16,36450.65,2278.17
CUST040611,17,36450.65,2144.16
CUST037426,19,36450.16,1918.43
CUST024950,18,36449.86,2024.99
CUST017529,18,36448.5,2024.92
CUST020571,18,36447.61,2024.87
CUST044629,15,36447.47,2429.83
CUST001593,23,36446.99,1584.65
CUST000661,19,36445.65,1918.19
CUST030653,20,36443.83,1822.19
CUST047389,20,36443.3,1822.17
CUST017700,18,36443.18,2024.62
CUST012565,15,36442.72,2429.51
CUST037025,17,36442.14,2143.66
CUST000829,17,36441.43,2143.61
CUST001414,16,36440.68,2277.54
CUST004491,17,36439.76,2143.52
CUST023413,19,36439.44,1917.87
CUST015560,20,36439.17,1821.96
CUST004387,23,36439.01,1584.3
CUST015136,22,36437.72,1656.26
CUST012865,16,36437.52,2277.35
CUST010623,20,36437.44,1821.87
CUST039182,17,36436.81,2143.34
CUST036760,20,36436.73,1821.84
CUST018619,15,36436.33,2429.09
CUST031921,14,36434.59,2602.47
CUST031736,25,36434.52,1457.38
CUST001486,22,36434.11,1656.1
CUST012169,22,36433.68,1656.08
CUST013787,16,36433.55,2277.1
CUST014254,24,36432.61,1518.03
CUST003233,12,36431.79,3035.98
CUST042848,22,36430.92,1655.95
CUST046727,22,36429.86,1655.9
CUST036042,20,36428.57,1821.43
CUST023684,23,36427.17,1583.79
CUST046470,23,36426.55,1583.76
CUST019639,25,36425.66,1457.03
CUST033386,23,36425.5,1583.72
CUST045586,20,36425.16,1821.26
CUST047332,20,36424.27,1821.21
CUST043581,18,36423.81,2023.54
CUST003487,19,36423.8,1917.04
CUST013127,13,36423.74,2801.83
CUST009215,15,36422.64,2428.18
CUST035061,18,36421.97,2023.44
CUST047599,17,36420.14,2142.36
CUST041205,20,36418.54,1820.93
CUST040650,20,36417.96,1820.9
CUST020626,21,36417.76,1734.18
CUST001271,24,36416.01,1517.33
CUST049637,24,36414.42,1517.27
CUST049995,21,36412.54,1733.93
CUST013025,19,36412.14,1916.43
CUST012890,18,36411.55,2022.86
CUST042769,19,36411.15,1916.38
CUST042006,26,36411.09,1400.43
CUST043643,18,36410.5,2022.81
CUST045681,24,36409.4,1517.06
CUST039511,19,36408.37,1916.23
CUST034411,20,36407.24,1820.36
CUST023814,19,36406.18,1916.11
CUST007891,21,36404.92,1733.57
CUST039029,24,36404.26,1516.84
CUST026339,17,36403.91,2141.41
CUST016604,20,36401.8,1820.09
CUST024617,18,36401.04,2022.28
CUST041724,14,36400.62,2600.04
CUST008213,22,36400.42,1654.56
CUST006773,18,36400.24,2022.24
CUST023012,20,36399.76,1819.99
CUST015913,24,36399.43,1516.64
CUST007595,18,36398.95,2022.16
CUST012116,23,36398.75,1582.55
CUST019629,24,36398.14,1516.59
CUST013214,16,36396.75,2274.8
CUST041658,21,36396.53,1733.17
CUST024626,22,36396.3,1654.38
CUST037175,27,36394.87,1347.96
CUST038504,20,36394.38,1819.72
CUST034530,20,36394.31,1819.72
CUST005074,23,36393.26,1582.32
CUST037973,17,36392.09,2140.71
CUST045205,23,36391.06,1582.22
CUST033378,22,36390.59,1654.12
CUST008464,16,36390.47,2274.4
CUST012205,20,36388.75,1819.44
CUST031284,20,36387.9,1819.39
CUST013702,8,36385.47,4548.18
CUST036740,24,36385.45,1516.06
CUST023439,20,36384.66,1819.23
CUST049278,22,36382.81,1653.76
CUST036290,22,36382.37,1653.74
CUST024584,21,36382.04,1732.48
CUST044823,24,36381.82,1515.91
CUST009471,19,36379.75,1914.72
CUST029241,23,36379.27,1581.71
CUST036571,22,36378.06,1653.55
CUST037881,28,36376.78,1299.17
CUST000320,22,36376.48,1653.48
CUST029816,20,36373.16,1818.66
CUST037911,16,36373.12,2273.32
CUST007681,21,36373.03,1732.05
CUST028736,18,36371.81,2020.66
CUST008000,20,36370.63,1818.53
CUST007950,16,36370.15,2273.13
CUST046588,18,36370.04,2020.56
CUST020919,23,36369.8,1581.3
CUST016240,20,36369.79,1818.49
CUST006556,18,36369.65,2020.54
CUST002608,18,36369.56,2020.53
CUST045535,25,36368.64,1454.75
CUST006490,25,36366.08,1454.64
CUST016214,23,36365.14,1581.09
CUST044785,20,36364.98,1818.25
CUST042145,20,36362.91,1818.15
CUST036489,15,36361.26,2424.08
CUST006389,18,36360.96,2020.05
CUST001167,17,36360.87,2138.87
CUST046515,24,36359.15,1514.96
CUST046356,15,36358.7,2423.91
CUST031556,18,36357.99,2019.89
CUST035855,17,36357.93,2138.7
CUST046547,26,36357.55,1398.37
CUST030687,23,36356.08,1580.7
CUST008345,19,36355.94,1913.47
CUST023159,28,36354.77,1298.38
CUST012090,25,36354.62,1454.18
CUST034003,19,36354.2,1913.38
CUST033179,19,36353.78,1913.36
CUST021022,22,36353.45,1652.43
CUST017208,25,36351.75,1454.07
CUST006828,21,36351.16,1731.01
CUST047950,20,36350.79,1817.54
CUST020344,23,36350.74,1580.47
CUST019875,16,36349.25,2271.83
CUST047780,20,36348.17,1817.41
CUST008191,23,36347.42,1580.32
CUST013827,17,36347.31,2138.08
CUST016986,20,36347.07,1817.35
CUST021121,23,36346.97,1580.3
CUST047212,21,36346.0,1730.76
CUST035602,19,36345.86,1912.94
CUST031563,20,36345.35,1817.27
CUST009920,20,36344.02,1817.2
CUST011410,15,36343.51,2422.9
CUST035706,24,36342.35,1514.26
CUST038862,25,36341.23,1453.65
CUST025487,16,36340.59,2271.29
CUST019082,21,36340.59,1730.5
CUST008448,19,36339.05,1912.58
CUST035065,18,36338.94,2018.83
CUST031054,24,36338.36,1514.1
CUST009229,27,36336.16,1345.78
CUST026079,16,36336.15,2271.01
CUST031739,26,36336.13,1397.54
CUST046189,22,36335.35,1651.61
CUST009388,20,36334.46,1816.72
CUST041365,22,36333.82,1651.54
CUST004032,15,36333.72,2422.25
CUST002004,14,36333.64,2595.26
CUST013916,19,36332.9,1912.26
CUST042151,14,36332.1,2595.15
CUST019547,26,36330.28,1397.32
CUST003161,21,36329.59,1729.98
CUST042267,17,36328.54,2136.97
CUST018431,18,36328.44,2018.25
CUST037272,27,36327.49,1345.46
CUST007464,12,36327.49,3027.29
CUST012159,22,36327.29,1651.24
CUST042109,22,36325.86,1651.18
CUST036509,22,36325.23,1651.15
CUST000041,14,36324.69,2594.62
CUST030509,18,36324.1,2018.01
CUST040988,15,36323.25,2421.55
CUST029387,25,36322.75,1452.91
CUST014260,17,36322.18,2136.6
CUST030820,22,36321.55,1650.98
CUST041540,20,36320.82,1816.04
CUST040360,21,36320.59,1729.55
CUST023659,20,36320.07,1816.0
CUST042835,25,36320.03,1452.8
CUST043570,18,36319.95,2017.77
CUST034669,15,36319.92,2421.33
CUST048938,14,36319.65,2594.26
CUST033528,19,36318.59,1911.5
CUST010240,19,36317.55,1911.45
CUST014274,12,36317.32,3026.44
CUST045008,21,36316.19,1729.34
CUST015692,19,36315.56,1911.35
CUST018532,15,36314.84,2420.99
CUST045761,18,36312.57,2017.37
CUST017504,26,36312.47,1396.63
CUST005425,21,36312.28,1729.16
CUST001024,17,36312.25,2136.01
CUST035375,19,36312.12,1911.16
CUST019862,18,36311.23,2017.29
CUST029486,23,36310.77,1578.73
CUST008762,22,36309.52,1650.43
CUST035614,21,36309.14,1729.01
CUST011099,13,36308.92,2792.99
CUST038532,19,36308.45,1910.97
CUST014262,11,36307.48,3300.68
CUST027587,21,36306.29,1728.87
CUST039219,18,36306.14,2017.01
CUST035878,18,36306.12,2017.01
CUST022784,23,36305.37,1578.49
CUST001538,15,36305.03,2420.34
CUST004507,15,36303.36,2420.22
CUST004355,24,36303.35,1512.64
CUST038369,24,36302.77,1512.62
CUST010036,20,36302.51,1815.13
CUST010426,14,36302.4,2593.03
CUST028391,22,36302.19,1650.1
CUST014382,13,36301.91,2792.45
CUST030627,15,36301.81,2420.12
CUST036614,16,36301.13,2268.82
CUST044395,18,36300.17,2016.68
CUST020715,25,36297.3,1451.89
CUST013892,23,36295.86,1578.08
CUST035147,11,36294.93,3299.54
CUST004442,13,36294.28,2791.87
CUST039054,18,36293.3,2016.29
CUST026051,25,36292.94,1451.72
CUST032622,19,36291.56,1910.08
CUST002996,13,36291.07,2791.62
CUST017732,22,36291.04,1649.59
CUST039262,22,36290.86,1649.58
CUST023155,21,36290.57,1728.12
CUST005673,21,36288.46,1728.02
CUST004154,23,36288.07,1577.74
CUST045334,22,36286.41,1649.38
CUST022386,22,36285.57,1649.34
CUST029182,17,36285.11,2134.42
CUST031674,20,36284.23,1814.21
CUST049759,11,36283.98,3298.54
CUST003557,24,36282.48,1511.77
CUST030683,14,36282.08,2591.58
CUST008524,18,36278.11,2015.45
CUST002419,17,36277.89,2133.99
CUST032409,22,36277.49,1648.98
CUST028492,19,36275.23,1909.22
CUST014739,19,36273.94,1909.15
CUST014332,21,36272.22,1727.25
CUST042235,22,36271.57,1648.71
CUST045740,20,36271.36,1813.57
CUST045343,22,36271.11,1648.69
CUST008697,22,36270.19,1648.65
CUST031746,20,36270.15,1813.51
CUST012921,22,36269.42,1648.61
CUST002235,19,36268.36,1908.86
CUST022938,22,36266.91,1648.5
CUST028847,19,36265.68,1908.72
CUST002779,20,36265.34,1813.27
CUST034649,24,36265.19,1511.05
CUST006517,24,36262.69,1510.95
CUST013889,22,36262.44,1648.29
CUST025505,22,36257.66,1648.08
CUST025548,13,36256.83,2788.99
CUST036544,20,36256.72,1812.84
CUST027068,24,36256.11,1510.67
CUST019086,20,36255.69,1812.78
CUST019797,19,36254.31,1908.12
CUST041252,24,36254.15,1510.59
CUST020804,17,36254.09,2132.59
CUST023267,16,36253.97,2265.87
CUST003534,18,36253.73,2014.1
CUST019612,14,36253.25,2589.52
CUST022022,20,36252.7,1812.63
CUST036556,23,36252.03,1576.18
CUST005458,19,36251.35,1907.97
CUST021899,25,36250.87,1450.03
CUST043395,22,36250.36,1647.74
CUST001547,15,36249.21,2416.61
CUST002429,30,36248.82,1208.29
CUST007159,20,36243.63,1812.18
CUST040047,15,36243.1,2416.21
CUST019401,21,36242.95,1725.85
CUST030848,15,36242.87,2416.19
CUST016847,20,36242.37,1812.12
CUST040238,17,36242.15,2131.89
CUST022946,18,36242.1,2013.45
CUST029878,30,36241.5,1208.05
CUST037679,20,36241.29,1812.06
CUST020220,23,36240.39,1575.67
CUST036809,18,36240.13,2013.34
CUST014357,19,36238.61,1907.3
CUST008328,18,36238.11,2013.23
CUST009029,18,36237.27,2013.18
CUST047908,20,36236.23,1811.81
CUST046228,21,36235.75,1725.51
CUST045745,21,36235.2,1725.49
CUST007905,16,36233.12,2264.57
CUST049945,13,36232.9,2787.15
CUST026294,20,36230.43,1811.52
CUST038511,16,36230.19,2264.39
CUST042175,17,36229.67,2131.16
CUST003078,16,36229.41,2264.34
CUST005185,19,36229.21,1906.8
CUST025484,17,36227.77,2131.05
CUST034987,20,36225.41,1811.27
CUST003615,16,36224.4,2264.02
CUST015675,17,36223.91,2130.82
CUST017469,14,36223.63,2587.4
CUST016235,18,36223.51,2012.42
CUST020258,23,36222.72,1574.9
CUST021569,19,36222.62,1906.45
CUST023731,19,36221.66,1906.4
CUST011263,20,36219.16,1810.96
CUST041358,15,36218.68,2414.58
CUST008564,20,36218.53,1810.93
CUST021152,18,36217.32,2012.07
CUST034116,20,36217.02,1810.85
CUST011323,19,36216.98,1906.16
CUST035449,20,36216.13,1810.81
CUST035639,17,36215.84,2130.34
CUST031172,20,36213.95,1810.7
CUST012872,15,36213.71,2414.25
CUST045431,16,36213.37,2263.34
CUST042364,15,36212.81,2414.19
CUST012355,14,36212.7,2586.62
CUST017711,23,36212.67,1574.46
CUST008913,13,36212.22,2785.56
CUST019335,19,36210.74,1905.83
CUST034839,19,36210.67,1905.82
CUST021101,22,36209.16,1645.87
CUST017820,22,36208.3,1645.83
CUST028525,18,36207.95,2011.55
CUST048866,15,36207.86,2413.86
CUST001635,27,36206.69,1340.99
CUST013618,29,36205.76,1248.47
CUST012677,20,36205.75,1810.29
CUST035668,19,36205.13,1905.53
CUST040926,21,36205.08,1724.05
CUST016067,19,36203.89,1905.47
CUST002471,26,36200.61,1392.33
CUST011351,23,36200.06,1573.92
CUST038830,26,36199.73,1392.3
CUST025006,21,36199.38,1723.78
CUST048654,21,36198.55,1723.74
CUST027860,20,36198.53,1809.93
CUST001134,22,36196.1,1645.28
CUST039251,18,36194.27,2010.79
CUST043519,21,36194.13,1723.53
CUST007028,22,36193.29,1645.15
CUST013006,14,36192.99,2585.21
CUST027280,23,36191.99,1573.56
CUST008558,16,36191.71,2261.98
CUST024207,15,36190.78,2412.72
CUST009121,20,36190.7,1809.54
CUST005305,22,36190.65,1645.03
CUST046674,22,36189.48,1644.98
CUST017634,16,36188.31,2261.77
CUST049653,15,36184.77,2412.32
CUST049703,26,36184.75,1391.72
CUST037237,24,36184.68,1507.7
CUST037433,13,36184.3,2783.41
CUST017620,21,36184.05,1723.05
CUST044086,25,36183.78,1447.35
CUST041213,23,36182.49,1573.15
CUST018304,22,36181.44,1644.61
CUST017394,18,36180.27,2010.01
CUST013534,23,36179.58,1573.03
CUST005478,15,36179.55,2411.97
CUST030880,25,36177.65,1447.11
CUST046485,23,36176.91,1572.91
CUST018269,18,36175.43,2009.75
CUST013260,19,36174.41,1903.92
CUST047378,20,36174.13,1808.71
CUST007189,25,36173.55,1446.94
CUST007220,12,36172.21,3014.35
CUST041143,19,36171.84,1903.78
CUST007476,25,36171.83,1446.87
CUST011839,19,36171.11,1903.74
CUST024589,26,36169.84,1391.15
CUST003426,21,36167.71,1722.27
CUST025395,20,36166.1,1808.3
CUST001488,23,36164.72,1572.38
CUST008901,22,36164.62,1643.85
CUST021775,23,36163.89,1572.34
CUST029781,22,36162.03,1643.73
CUST028838,17,36161.93,2127.17
CUST019665,16,36161.28,2260.08
CUST018427,18,36160.74,2008.93
CUST030646,15,36160.3,2410.69
CUST004526,18,36160.09,2008.89
CUST005958,22,36159.84,1643.63
CUST016060,16,36156.93,2259.81
CUST023229,19,36156.46,1902.97
CUST000815,17,36153.69,2126.69
CUST007273,18,36153.38,2008.52
CUST038839,17,36153.15,2126.66
CUST047360,20,36151.5,1807.58
CUST017788,23,36151.31,1571.8
CUST040809,24,36150.58,1506.27
CUST017725,25,36150.08,1446.0
CUST011153,21,36149.25,1721.39
CUST034413,19,36148.98,1902.58
CUST017831,19,36148.89,1902.57
CUST000443,28,36148.86,1291.03
CUST014437,20,36148.78,1807.44
CUST032149,19,36147.61,1902.51
CUST035248,22,36147.17,1643.05
CUST029450,23,36147.0,1571.61
CUST003911,20,36146.71,1807.34
CUST017349,25,36144.57,1445.78
CUST046924,24,36144.15,1506.01
CUST035281,24,36141.01,1505.88
CUST002421,20,36140.7,1807.04
CUST040879,20,36140.31,1807.02
CUST043526,21,36139.72,1720.94
CUST047069,24,36138.29,1505.76
CUST015367,25,36138.29,1445.53
CUST043325,20,36138.27,1806.91
CUST009598,14,36137.78,2581.27
CUST015702,18,36136.25,2007.57
CUST003537,24,36135.76,1505.66
CUST046197,17,36134.63,2125.57
CUST037623,24,36134.07,1505.59
CUST002263,22,36133.64,1642.44
CUST029947,19,36133.14,1901.74
CUST015068,21,36133.08,1720.62
CUST049048,19,36132.95,1901.73
CUST005738,24,36131.6,1505.48
CUST046638,20,36131.27,1806.56
CUST001613,25,36129.64,1445.19
CUST011812,16,36129.25,2258.08
CUST015585,25,36128.07,1445.12
CUST046855,22,36127.07,1642.14
CUST049542,26,36125.8,1389.45
CUST031618,15,36125.03,2408.34
CUST030001,21,36124.34,1720.21
CUST045550,17,36123.07,2124.89
CUST003900,21,36122.54,1720.12
CUST044697,21,36122.42,1720.12
CUST003757,19,36120.93,1901.1
CUST032121,15,36120.74,2408.05
CUST017759,17,36119.03,2124.65
CUST025340,18,36118.87,2006.6
CUST036529,19,36115.94,1900.84
CUST003651,26,36115.3,1389.05
CUST001467,22,36113.94,1641.54
CUST022456,23,36113.77,1570.16
CUST004826,21,36112.76,1719.66
CUST015526,18,36112.29,2006.24
CUST034214,18,36111.94,2006.22
CUST038728,21,36110.98,1719.57
CUST044358,17,36109.8,2124.11
CUST021463,14,36109.62,2579.26
CUST033719,18,36109.38,2006.08
CUST018189,14,36109.2,2579.23
CUST001278,23,36109.06,1569.96
CUST002414,24,36108.66,1504.53
CUST006590,18,36106.71,2005.93
CUST027087,23,36106.35,1569.84
CUST017395,23,36106.14,1569.83
CUST014469,23,36106.13,1569.83
CUST010726,16,36106.08,2256.63
CUST000684,20,36103.64,1805.18
CUST003795,19,36103.35,1900.18
CUST013669,24,36103.19,1504.3
CUST040197,20,36101.9,1805.09
CUST046411,21,36098.63,1718.98
CUST026877,19,36098.6,1899.93
CUST030419,22,36098.43,1640.84
CUST046035,22,36098.05,1640.82
CUST018046,21,36097.74,1718.94
CUST046112,19,36096.92,1899.84
CUST042263,13,36095.47,2776.57
CUST002283,17,36092.82,2123.11
CUST028235,26,36091.39,1388.13
CUST010056,23,36091.04,1569.18
CUST019275,19,36089.88,1899.47
CUST012129,21,36089.67,1718.56
CUST049165,20,36089.35,1804.47
CUST039430,18,36088.92,2004.94
CUST044203,19,36088.67,1899.4
CUST002078,17,36085.92,2122.7
CUST012459,18,36084.38,2004.69
CUST004357,15,36084.31,2405.62
CUST041592,25,36082.23,1443.29
CUST033961,15,36081.98,2405.47
CUST033878,18,36081.08,2004.5
CUST004605,18,36079.51,2004.42
CUST008124,20,36079.21,1803.96
CUST004760,18,36079.15,2004.4
CUST005195,25,36078.43,1443.14
CUST022866,18,36077.82,2004.32
CUST008882,19,36077.34,1898.81
CUST036283,26,36075.58,1387.52
CUST017159,17,36074.78,2122.05
CUST041433,19,36073.52,1898.61
CUST049797,21,36072.18,1717.72
CUST028388,20,36070.82,1803.54
CUST016810,19,36069.14,1898.38
CUST040561,22,36067.49,1639.43
CUST011354,19,36067.32,1898.28
CUST025799,20,36065.99,1803.3
CUST001752,26,36065.18,1387.12
CUST038781,22,36064.92,1639.31
CUST035787,20,36064.89,1803.24
CUST000013,16,36063.05,2253.94
CUST024129,23,36062.3,1567.93
CUST039515,20,36060.47,1803.02
CUST018790,22,36060.18,1639.1
CUST024283,15,36059.76,2403.98
CUST038500,22,36059.13,1639.05
CUST019065,20,36059.13,1802.96
CUST030500,14,36057.82,2575.56
CUST029536,15,36056.88,2403.79
CUST035747,22,36055.25,1638.88
CUST017384,21,36054.9,1716.9
CUST031403,17,36053.87,2120.82
CUST048599,21,36053.31,1716.82
CUST019648,26,36052.0,1386.62
CUST030750,23,36051.21,1567.44
CUST032258,26,36050.33,1386.55
CUST031614,21,36048.46,1716.59
CUST005401,21,36046.99,1716.52
CUST047459,22,36046.32,1638.47
CUST031449,21,36045.42,1716.45
CUST020821,20,36044.42,1802.22
CUST034793,21,36042.74,1716.32
CUST025936,18,36042.56,2002.36
CUST042200,26,36041.94,1386.23
CUST031913,22,36041.79,1638.26
CUST041541,20,36040.45,1802.02
CUST039923,24,36038.71,1501.61
CUST034781,17,36037.44,2119.85
CUST044067,14,36036.77,2574.06
CUST032196,16,36036.15,2252.26
CUST014627,18,36035.32,2001.96
CUST044470,20,36034.67,1801.73
CUST018797,14,36034.63,2573.9
CUST028771,18,36033.2,2001.84
CUST033859,14,36031.99,2573.71
CUST017908,20,36031.47,1801.57
CUST033503,20,36029.11,1801.46
